DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
13-OCT-2015,FUTSTK,PAGEIND,26-NOV-2015,14458.50
13-OCT-2015,FUTSTK,PAGEIND,31-DEC-2015,14559.25
13-OCT-2015,FUTSTK,PETRONET,29-OCT-2015,183.45
13-OCT-2015,FUTSTK,PETRONET,26-NOV-2015,184.75
13-OCT-2015,FUTSTK,PETRONET,31-DEC-2015,186.00
13-OCT-2015,FUTSTK,PFC,29-OCT-2015,244.15
13-OCT-2015,FUTSTK,PFC,26-NOV-2015,245.60
13-OCT-2015,FUTSTK,PFC,31-DEC-2015,247.85
13-OCT-2015,FUTSTK,PIDILITIND,29-OCT-2015,577.05
13-OCT-2015,FUTSTK,PIDILITIND,26-NOV-2015,580.75
13-OCT-2015,FUTSTK,PIDILITIND,31-DEC-2015,584.80
13-OCT-2015,FUTSTK,PNB,29-OCT-2015,137.10
13-OCT-2015,FUTSTK,PNB,26-NOV-2015,137.70
13-OCT-2015,FUTSTK,PNB,31-DEC-2015,138.85
13-OCT-2015,FUTSTK,POWERGRID,29-OCT-2015,132.95
13-OCT-2015,FUTSTK,POWERGRID,26-NOV-2015,133.30
13-OCT-2015,FUTSTK,POWERGRID,31-DEC-2015,135.15
13-OCT-2015,FUTSTK,PTC,29-OCT-2015,67.45
13-OCT-2015,FUTSTK,PTC,26-NOV-2015,68.00
13-OCT-2015,FUTSTK,PTC,31-DEC-2015,68.50
13-OCT-2015,FUTSTK,RCOM,29-OCT-2015,78.05
13-OCT-2015,FUTSTK,RCOM,26-NOV-2015,78.10
13-OCT-2015,FUTSTK,RCOM,31-DEC-2015,79.05
13-OCT-2015,FUTSTK,RECLTD,29-OCT-2015,264.95
13-OCT-2015,FUTSTK,RECLTD,26-NOV-2015,266.15
13-OCT-2015,FUTSTK,RECLTD,31-DEC-2015,267.70
13-OCT-2015,FUTSTK,RELCAPITAL,29-OCT-2015,400.65
13-OCT-2015,FUTSTK,RELCAPITAL,26-NOV-2015,402.55
13-OCT-2015,FUTSTK,RELCAPITAL,31-DEC-2015,405.50
13-OCT-2015,FUTSTK,RELIANCE,29-OCT-2015,895.30
13-OCT-2015,FUTSTK,RELIANCE,26-NOV-2015,901.20
13-OCT-2015,FUTSTK,RELIANCE,31-DEC-2015,907.75
13-OCT-2015,FUTSTK,RELINFRA,29-OCT-2015,373.90
13-OCT-2015,FUTSTK,RELINFRA,26-NOV-2015,373.70
13-OCT-2015,FUTSTK,RELINFRA,31-DEC-2015,378.10
13-OCT-2015,FUTSTK,RPOWER,29-OCT-2015,48.15
13-OCT-2015,FUTSTK,RPOWER,26-NOV-2015,48.45
13-OCT-2015,FUTSTK,RPOWER,31-DEC-2015,48.70
13-OCT-2015,FUTSTK,SAIL,29-OCT-2015,56.10
13-OCT-2015,FUTSTK,SAIL,26-NOV-2015,55.25
13-OCT-2015,FUTSTK,SAIL,31-DEC-2015,54.55
13-OCT-2015,FUTSTK,SBIN,29-OCT-2015,243.95
13-OCT-2015,FUTSTK,SBIN,26-NOV-2015,245.30
13-OCT-2015,FUTSTK,SBIN,31-DEC-2015,246.80
13-OCT-2015,FUTSTK,SIEMENS,29-OCT-2015,1366.70
13-OCT-2015,FUTSTK,SIEMENS,26-NOV-2015,1374.85
13-OCT-2015,FUTSTK,SIEMENS,31-DEC-2015,1383.80
13-OCT-2015,FUTSTK,SKSMICRO,29-OCT-2015,428.90
13-OCT-2015,FUTSTK,SKSMICRO,26-NOV-2015,431.15
13-OCT-2015,FUTSTK,SKSMICRO,31-DEC-2015,433.65
13-OCT-2015,FUTSTK,SOUTHBANK,29-OCT-2015,22.60
13-OCT-2015,FUTSTK,SOUTHBANK,26-NOV-2015,22.75
13-OCT-2015,FUTSTK,SOUTHBANK,31-DEC-2015,22.90
13-OCT-2015,FUTSTK,SRF,29-OCT-2015,1233.15
13-OCT-2015,FUTSTK,SRF,26-NOV-2015,1236.70
13-OCT-2015,FUTSTK,SRF,31-DEC-2015,1245.35
13-OCT-2015,FUTSTK,SRTRANSFIN,29-OCT-2015,1005.80
13-OCT-2015,FUTSTK,SRTRANSFIN,26-NOV-2015,1007.55
13-OCT-2015,FUTSTK,SRTRANSFIN,31-DEC-2015,1023.40
13-OCT-2015,FUTSTK,STAR,29-OCT-2015,1246.35
13-OCT-2015,FUTSTK,STAR,26-NOV-2015,1252.30
13-OCT-2015,FUTSTK,STAR,31-DEC-2015,1259.65
13-OCT-2015,FUTSTK,SUNPHARMA,29-OCT-2015,882.20
13-OCT-2015,FUTSTK,SUNPHARMA,26-NOV-2015,886.90
13-OCT-2015,FUTSTK,SUNPHARMA,31-DEC-2015,887.25
13-OCT-2015,FUTSTK,SUNTV,29-OCT-2015,368.10
13-OCT-2015,FUTSTK,SUNTV,26-NOV-2015,366.30
13-OCT-2015,FUTSTK,SUNTV,31-DEC-2015,372.05
13-OCT-2015,FUTSTK,SYNDIBANK,29-OCT-2015,91.05
13-OCT-2015,FUTSTK,SYNDIBANK,26-NOV-2015,91.70
13-OCT-2015,FUTSTK,SYNDIBANK,31-DEC-2015,92.35
13-OCT-2015,FUTSTK,TATACHEM,29-OCT-2015,415.05
13-OCT-2015,FUTSTK,TATACHEM,26-NOV-2015,417.15
13-OCT-2015,FUTSTK,TATACHEM,31-DEC-2015,420.85
13-OCT-2015,FUTSTK,TATACOMM,29-OCT-2015,423.55
13-OCT-2015,FUTSTK,TATACOMM,26-NOV-2015,424.25
13-OCT-2015,FUTSTK,TATACOMM,31-DEC-2015,428.70
13-OCT-2015,FUTSTK,TATAGLOBAL,29-OCT-2015,132.90
13-OCT-2015,FUTSTK,TATAGLOBAL,26-NOV-2015,133.65
13-OCT-2015,FUTSTK,TATAGLOBAL,31-DEC-2015,134.40
13-OCT-2015,FUTSTK,TATAMOTORS,29-OCT-2015,359.55
13-OCT-2015,FUTSTK,TATAMOTORS,26-NOV-2015,360.10
13-OCT-2015,FUTSTK,TATAMOTORS,31-DEC-2015,360.00
13-OCT-2015,FUTSTK,TATAMTRDVR,29-OCT-2015,246.55
13-OCT-2015,FUTSTK,TATAMTRDVR,26-NOV-2015,247.15
13-OCT-2015,FUTSTK,TATAMTRDVR,31-DEC-2015,249.65
13-OCT-2015,FUTSTK,TATAPOWER,29-OCT-2015,70.55
13-OCT-2015,FUTSTK,TATAPOWER,26-NOV-2015,70.95
13-OCT-2015,FUTSTK,TATAPOWER,31-DEC-2015,71.30
13-OCT-2015,FUTSTK,TATASTEEL,29-OCT-2015,245.95
13-OCT-2015,FUTSTK,TATASTEEL,26-NOV-2015,246.70
13-OCT-2015,FUTSTK,TATASTEEL,31-DEC-2015,247.75
13-OCT-2015,FUTSTK,TCS,29-OCT-2015,2595.40
13-OCT-2015,FUTSTK,TCS,26-NOV-2015,2606.65
13-OCT-2015,FUTSTK,TCS,31-DEC-2015,2613.60
13-OCT-2015,FUTSTK,TECHM,29-OCT-2015,562.15
13-OCT-2015,FUTSTK,TECHM,26-NOV-2015,565.10
13-OCT-2015,FUTSTK,TECHM,31-DEC-2015,569.90
13-OCT-2015,FUTSTK,TITAN,29-OCT-2015,344.00
13-OCT-2015,FUTSTK,TITAN,26-NOV-2015,346.50
13-OCT-2015,FUTSTK,TITAN,31-DEC-2015,348.90
13-OCT-2015,FUTSTK,TV18BRDCST,29-OCT-2015,34.80
13-OCT-2015,FUTSTK,TV18BRDCST,26-NOV-2015,34.90
13-OCT-2015,FUTSTK,TV18BRDCST,31-DEC-2015,35.10
13-OCT-2015,FUTSTK,TVSMOTOR,29-OCT-2015,240.65
13-OCT-2015,FUTSTK,TVSMOTOR,26-NOV-2015,237.65
13-OCT-2015,FUTSTK,TVSMOTOR,31-DEC-2015,246.85
13-OCT-2015,FUTSTK,UBL,29-OCT-2015,936.50
13-OCT-2015,FUTSTK,UBL,26-NOV-2015,944.15
13-OCT-2015,FUTSTK,UBL,31-DEC-2015,950.75
13-OCT-2015,FUTSTK,UCOBANK,29-OCT-2015,49.25
13-OCT-2015,FUTSTK,UCOBANK,26-NOV-2015,49.45
13-OCT-2015,FUTSTK,UCOBANK,31-DEC-2015,49.85
13-OCT-2015,FUTSTK,ULTRACEMCO,29-OCT-2015,2909.40
13-OCT-2015,FUTSTK,ULTRACEMCO,26-NOV-2015,2927.25
13-OCT-2015,FUTSTK,ULTRACEMCO,31-DEC-2015,2952.95
13-OCT-2015,FUTSTK,UNIONBANK,29-OCT-2015,180.60
13-OCT-2015,FUTSTK,UNIONBANK,26-NOV-2015,181.60
13-OCT-2015,FUTSTK,UNIONBANK,31-DEC-2015,182.90
13-OCT-2015,FUTSTK,UNITECH,29-OCT-2015,7.60
13-OCT-2015,FUTSTK,UNITECH,26-NOV-2015,7.70
13-OCT-2015,FUTSTK,UNITECH,31-DEC-2015,7.70
13-OCT-2015,FUTSTK,UPL,29-OCT-2015,476.05
13-OCT-2015,FUTSTK,UPL,26-NOV-2015,478.75
13-OCT-2015,FUTSTK,UPL,31-DEC-2015,483.15
13-OCT-2015,FUTSTK,VEDL,29-OCT-2015,108.15
13-OCT-2015,FUTSTK,VEDL,26-NOV-2015,108.05
13-OCT-2015,FUTSTK,VEDL,31-DEC-2015,108.30
13-OCT-2015,FUTSTK,VOLTAS,29-OCT-2015,268.25
13-OCT-2015,FUTSTK,VOLTAS,26-NOV-2015,268.65
13-OCT-2015,FUTSTK,VOLTAS,31-DEC-2015,272.50
13-OCT-2015,FUTSTK,WIPRO,29-OCT-2015,585.65
13-OCT-2015,FUTSTK,WIPRO,26-NOV-2015,589.05
13-OCT-2015,FUTSTK,WIPRO,31-DEC-2015,594.60
13-OCT-2015,FUTSTK,WOCKPHARMA,29-OCT-2015,1543.90
13-OCT-2015,FUTSTK,WOCKPHARMA,26-NOV-2015,1549.35
13-OCT-2015,FUTSTK,WOCKPHARMA,31-DEC-2015,1563.45
13-OCT-2015,FUTSTK,YESBANK,29-OCT-2015,736.80
13-OCT-2015,FUTSTK,YESBANK,26-NOV-2015,740.70
13-OCT-2015,FUTSTK,YESBANK,31-DEC-2015,745.00
13-OCT-2015,FUTSTK,ZEEL,29-OCT-2015,401.50
13-OCT-2015,FUTSTK,ZEEL,26-NOV-2015,403.30
13-OCT-2015,FUTSTK,ZEEL,31-DEC-2015,407.65
13-OCT-2015,OPTSTK,ABIRLANUVO,,2183.80
13-OCT-2015,OPTSTK,ACC,,1352.20
13-OCT-2015,OPTSTK,ADANIENT,,85.05
13-OCT-2015,OPTSTK,ADANIPORTS,,323.55
13-OCT-2015,OPTSTK,ADANIPOWER,,28.45
13-OCT-2015,OPTSTK,AJANTPHARM,,1482.80
13-OCT-2015,OPTSTK,ALBK,,77.65
13-OCT-2015,OPTSTK,AMARAJABAT,,998.65
13-OCT-2015,OPTSTK,AMBUJACEM,,209.95
13-OCT-2015,OPTSTK,AMTEKAUTO,,43.80
13-OCT-2015,OPTSTK,ANDHRABANK,,69.75
13-OCT-2015,OPTSTK,APOLLOHOSP,,1452.60
13-OCT-2015,OPTSTK,APOLLOTYRE,,190.55
13-OCT-2015,OPTSTK,ARVIND,,287.00
13-OCT-2015,OPTSTK,ASHOKLEY,,94.05
13-OCT-2015,OPTSTK,ASIANPAINT,,865.35
13-OCT-2015,OPTSTK,AUROPHARMA,,780.95
13-OCT-2015,OPTSTK,AXISBANK,,490.90
13-OCT-2015,OPTSTK,BAJAJ-AUTO,,2462.10
13-OCT-2015,OPTSTK,BAJFINANCE,,4976.65
13-OCT-2015,OPTSTK,BANKBARODA,,176.00
13-OCT-2015,OPTSTK,BANKINDIA,,142.25
13-OCT-2015,OPTSTK,BATAINDIA,,525.05
13-OCT-2015,OPTSTK,BEL,,1188.05
13-OCT-2015,OPTSTK,BEML,,1218.85
13-OCT-2015,OPTSTK,BHARATFORG,,934.95
13-OCT-2015,OPTSTK,BHARTIARTL,,345.45
13-OCT-2015,OPTSTK,BHEL,,208.45
13-OCT-2015,OPTSTK,BIOCON,,437.85
13-OCT-2015,OPTSTK,BOSCHLTD,,21226.45
13-OCT-2015,OPTSTK,BPCL,,863.50
13-OCT-2015,OPTSTK,BRITANNIA,,3115.05
13-OCT-2015,OPTSTK,CADILAHC,,419.40
13-OCT-2015,OPTSTK,CAIRN,,165.00
13-OCT-2015,OPTSTK,CANBK,,297.50
13-OCT-2015,OPTSTK,CASTROLIND,,434.45
13-OCT-2015,OPTSTK,CEATLTD,,1219.35
13-OCT-2015,OPTSTK,CENTURYTEX,,536.55
13-OCT-2015,OPTSTK,CESC,,588.00
13-OCT-2015,OPTSTK,CIPLA,,679.05
13-OCT-2015,OPTSTK,COALINDIA,,340.35
13-OCT-2015,OPTSTK,COLPAL,,916.90
13-OCT-2015,OPTSTK,CROMPGREAV,,178.95
13-OCT-2015,OPTSTK,DABUR,,271.00
13-OCT-2015,OPTSTK,DHFL,,226.55
13-OCT-2015,OPTSTK,DISHTV,,104.70
13-OCT-2015,OPTSTK,DIVISLAB,,1096.05
13-OCT-2015,OPTSTK,DLF,,136.85
13-OCT-2015,OPTSTK,DRREDDY,,4228.05
13-OCT-2015,OPTSTK,EICHERMOT,,17820.35
13-OCT-2015,OPTSTK,ENGINERSIN,,203.00
13-OCT-2015,OPTSTK,EXIDEIND,,150.75
13-OCT-2015,OPTSTK,FEDERALBNK,,64.65
13-OCT-2015,OPTSTK,GAIL,,315.35
13-OCT-2015,OPTSTK,GLENMARK,,1024.10
13-OCT-2015,OPTSTK,GMRINFRA,,13.55
13-OCT-2015,OPTSTK,GODREJIND,,352.70
13-OCT-2015,OPTSTK,GRASIM,,3645.20
13-OCT-2015,OPTSTK,HAVELLS,,265.85
13-OCT-2015,OPTSTK,HCLTECH,,829.90
13-OCT-2015,OPTSTK,HDFC,,1278.70
13-OCT-2015,OPTSTK,HDFCBANK,,1076.35
13-OCT-2015,OPTSTK,HDIL,,76.65
13-OCT-2015,OPTSTK,HEROMOTOCO,,2538.75
13-OCT-2015,OPTSTK,HEXAWARE,,243.80
13-OCT-2015,OPTSTK,HINDALCO,,86.15
13-OCT-2015,OPTSTK,HINDPETRO,,770.85
13-OCT-2015,OPTSTK,HINDUNILVR,,812.90
13-OCT-2015,OPTSTK,HINDZINC,,152.80
13-OCT-2015,OPTSTK,IBREALEST,,67.35
13-OCT-2015,OPTSTK,IBULHSGFIN,,733.25
13-OCT-2015,OPTSTK,ICICIBANK,,287.45
13-OCT-2015,OPTSTK,IDBI,,77.30
13-OCT-2015,OPTSTK,IDEA,,152.65
13-OCT-2015,OPTSTK,IDFC,,61.40
13-OCT-2015,OPTSTK,IFCI,,24.00
13-OCT-2015,OPTSTK,IGL,,471.55
13-OCT-2015,OPTSTK,INDIACEM,,78.45
13-OCT-2015,OPTSTK,INDUSINDBK,,945.95
13-OCT-2015,OPTSTK,INFRATEL,,398.75
13-OCT-2015,OPTSTK,INFY,,1099.40
13-OCT-2015,OPTSTK,IOB,,37.15
13-OCT-2015,OPTSTK,IOC,,399.95
13-OCT-2015,OPTSTK,IRB,,252.10
13-OCT-2015,OPTSTK,ITC,,344.05
13-OCT-2015,OPTSTK,JINDALSTEL,,74.60
13-OCT-2015,OPTSTK,JISLJALEQS,,67.35
13-OCT-2015,OPTSTK,JPASSOCIAT,,13.90
13-OCT-2015,OPTSTK,JSWENERGY,,90.75
13-OCT-2015,OPTSTK,JSWSTEEL,,917.55
13-OCT-2015,OPTSTK,JUBLFOOD,,1548.85
13-OCT-2015,OPTSTK,JUSTDIAL,,1069.15
13-OCT-2015,OPTSTK,KOTAKBANK,,656.05
13-OCT-2015,OPTSTK,KSCL,,493.20
13-OCT-2015,OPTSTK,KTKBANK,,130.90
13-OCT-2015,OPTSTK,L&TFH,,68.10
13-OCT-2015,OPTSTK,LICHSGFIN,,475.10
13-OCT-2015,OPTSTK,LT,,1545.80
13-OCT-2015,OPTSTK,LUPIN,,2028.25
13-OCT-2015,OPTSTK,M&M,,1282.95
13-OCT-2015,OPTSTK,M&MFIN,,233.10
13-OCT-2015,OPTSTK,MARICO,,391.25
13-OCT-2015,OPTSTK,MARUTI,,4273.85
13-OCT-2015,OPTSTK,MCLEODRUSS,,170.20
13-OCT-2015,OPTSTK,MINDTREE,,1409.70
13-OCT-2015,OPTSTK,MOTHERSUMI,,251.95
13-OCT-2015,OPTSTK,MRF,,41180.50
13-OCT-2015,OPTSTK,NCC,,81.10
13-OCT-2015,OPTSTK,NHPC,,17.40
13-OCT-2015,OPTSTK,NMDC,,99.10
13-OCT-2015,OPTSTK,NTPC,,127.45
13-OCT-2015,OPTSTK,OFSS,,3861.55
13-OCT-2015,OPTSTK,OIL,,449.30
13-OCT-2015,OPTSTK,ONGC,,253.90
13-OCT-2015,OPTSTK,ORIENTBANK,,143.35
13-OCT-2015,OPTSTK,PAGEIND,,14332.85
13-OCT-2015,OPTSTK,PETRONET,,183.10
13-OCT-2015,OPTSTK,PFC,,244.00
13-OCT-2015,OPTSTK,PIDILITIND,,575.70
13-OCT-2015,OPTSTK,PNB,,136.65
13-OCT-2015,OPTSTK,POWERGRID,,133.05
13-OCT-2015,OPTSTK,PTC,,67.40
13-OCT-2015,OPTSTK,RCOM,,77.80
13-OCT-2015,OPTSTK,RECLTD,,263.50
13-OCT-2015,OPTSTK,RELCAPITAL,,399.20
13-OCT-2015,OPTSTK,RELIANCE,,893.60
13-OCT-2015,OPTSTK,RELINFRA,,372.20
13-OCT-2015,OPTSTK,RPOWER,,47.90
13-OCT-2015,OPTSTK,SAIL,,56.15
13-OCT-2015,OPTSTK,SBIN,,243.80
13-OCT-2015,OPTSTK,SIEMENS,,1362.25
13-OCT-2015,OPTSTK,SKSMICRO,,426.90
13-OCT-2015,OPTSTK,SOUTHBANK,,22.50
13-OCT-2015,OPTSTK,SRF,,1225.95
13-OCT-2015,OPTSTK,SRTRANSFIN,,1007.45
13-OCT-2015,OPTSTK,STAR,,1240.05
13-OCT-2015,OPTSTK,SUNPHARMA,,881.60
13-OCT-2015,OPTSTK,SUNTV,,366.25
13-OCT-2015,OPTSTK,SYNDIBANK,,90.90
13-OCT-2015,OPTSTK,TATACHEM,,414.30
13-OCT-2015,OPTSTK,TATACOMM,,422.00
13-OCT-2015,OPTSTK,TATAGLOBAL,,132.30
13-OCT-2015,OPTSTK,TATAMOTORS,,361.10
13-OCT-2015,OPTSTK,TATAMTRDVR,,245.75
13-OCT-2015,OPTSTK,TATAPOWER,,70.15
13-OCT-2015,OPTSTK,TATASTEEL,,245.00
13-OCT-2015,OPTSTK,TCS,,2598.55
13-OCT-2015,OPTSTK,TECHM,,561.00
13-OCT-2015,OPTSTK,TITAN,,343.45
13-OCT-2015,OPTSTK,TV18BRDCST,,34.55
13-OCT-2015,OPTSTK,TVSMOTOR,,243.00
13-OCT-2015,OPTSTK,UBL,,935.95
13-OCT-2015,OPTSTK,UCOBANK,,49.05
13-OCT-2015,OPTSTK,ULTRACEMCO,,2907.00
13-OCT-2015,OPTSTK,UNIONBANK,,180.05
13-OCT-2015,OPTSTK,UNITECH,,7.55
13-OCT-2015,OPTSTK,UPL,,475.60
13-OCT-2015,OPTSTK,VEDL,,107.75
13-OCT-2015,OPTSTK,VOLTAS,,268.25
13-OCT-2015,OPTSTK,WIPRO,,585.35
13-OCT-2015,OPTSTK,WOCKPHARMA,,1539.10
13-OCT-2015,OPTSTK,YESBANK,,733.80
13-OCT-2015,OPTSTK,ZEEL,,401.30
