DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
07-OCT-2015,FUTSTK,PAGEIND,26-NOV-2015,14309.30
07-OCT-2015,FUTSTK,PAGEIND,31-DEC-2015,14408.95
07-OCT-2015,FUTSTK,PETRONET,29-OCT-2015,184.75
07-OCT-2015,FUTSTK,PETRONET,26-NOV-2015,186.65
07-OCT-2015,FUTSTK,PETRONET,31-DEC-2015,187.95
07-OCT-2015,FUTSTK,PFC,29-OCT-2015,239.75
07-OCT-2015,FUTSTK,PFC,26-NOV-2015,240.75
07-OCT-2015,FUTSTK,PFC,31-DEC-2015,242.35
07-OCT-2015,FUTSTK,PIDILITIND,29-OCT-2015,575.85
07-OCT-2015,FUTSTK,PIDILITIND,26-NOV-2015,578.25
07-OCT-2015,FUTSTK,PIDILITIND,31-DEC-2015,582.25
07-OCT-2015,FUTSTK,PNB,29-OCT-2015,139.80
07-OCT-2015,FUTSTK,PNB,26-NOV-2015,140.20
07-OCT-2015,FUTSTK,PNB,31-DEC-2015,141.35
07-OCT-2015,FUTSTK,POWERGRID,29-OCT-2015,132.80
07-OCT-2015,FUTSTK,POWERGRID,26-NOV-2015,133.25
07-OCT-2015,FUTSTK,POWERGRID,31-DEC-2015,134.80
07-OCT-2015,FUTSTK,PTC,29-OCT-2015,63.50
07-OCT-2015,FUTSTK,PTC,26-NOV-2015,64.20
07-OCT-2015,FUTSTK,PTC,31-DEC-2015,64.65
07-OCT-2015,FUTSTK,RCOM,29-OCT-2015,76.25
07-OCT-2015,FUTSTK,RCOM,26-NOV-2015,76.65
07-OCT-2015,FUTSTK,RCOM,31-DEC-2015,77.20
07-OCT-2015,FUTSTK,RECLTD,29-OCT-2015,272.80
07-OCT-2015,FUTSTK,RECLTD,26-NOV-2015,274.45
07-OCT-2015,FUTSTK,RECLTD,31-DEC-2015,275.90
07-OCT-2015,FUTSTK,RELCAPITAL,29-OCT-2015,389.20
07-OCT-2015,FUTSTK,RELCAPITAL,26-NOV-2015,391.35
07-OCT-2015,FUTSTK,RELCAPITAL,31-DEC-2015,394.40
07-OCT-2015,FUTSTK,RELIANCE,29-OCT-2015,914.85
07-OCT-2015,FUTSTK,RELIANCE,26-NOV-2015,920.25
07-OCT-2015,FUTSTK,RELIANCE,31-DEC-2015,924.95
07-OCT-2015,FUTSTK,RELINFRA,29-OCT-2015,366.70
07-OCT-2015,FUTSTK,RELINFRA,26-NOV-2015,367.90
07-OCT-2015,FUTSTK,RELINFRA,31-DEC-2015,371.80
07-OCT-2015,FUTSTK,RPOWER,29-OCT-2015,46.90
07-OCT-2015,FUTSTK,RPOWER,26-NOV-2015,47.10
07-OCT-2015,FUTSTK,RPOWER,31-DEC-2015,47.45
07-OCT-2015,FUTSTK,SAIL,29-OCT-2015,54.95
07-OCT-2015,FUTSTK,SAIL,26-NOV-2015,53.95
07-OCT-2015,FUTSTK,SAIL,31-DEC-2015,53.20
07-OCT-2015,FUTSTK,SBIN,29-OCT-2015,244.55
07-OCT-2015,FUTSTK,SBIN,26-NOV-2015,245.70
07-OCT-2015,FUTSTK,SBIN,31-DEC-2015,247.70
07-OCT-2015,FUTSTK,SIEMENS,29-OCT-2015,1378.30
07-OCT-2015,FUTSTK,SIEMENS,26-NOV-2015,1387.55
07-OCT-2015,FUTSTK,SIEMENS,31-DEC-2015,1397.75
07-OCT-2015,FUTSTK,SKSMICRO,29-OCT-2015,432.20
07-OCT-2015,FUTSTK,SKSMICRO,26-NOV-2015,433.80
07-OCT-2015,FUTSTK,SKSMICRO,31-DEC-2015,438.20
07-OCT-2015,FUTSTK,SOUTHBANK,29-OCT-2015,22.85
07-OCT-2015,FUTSTK,SOUTHBANK,26-NOV-2015,22.90
07-OCT-2015,FUTSTK,SOUTHBANK,31-DEC-2015,23.05
07-OCT-2015,FUTSTK,SRF,29-OCT-2015,1242.20
07-OCT-2015,FUTSTK,SRF,26-NOV-2015,1244.40
07-OCT-2015,FUTSTK,SRF,31-DEC-2015,1258.00
07-OCT-2015,FUTSTK,SRTRANSFIN,29-OCT-2015,972.00
07-OCT-2015,FUTSTK,SRTRANSFIN,26-NOV-2015,981.20
07-OCT-2015,FUTSTK,SRTRANSFIN,31-DEC-2015,989.90
07-OCT-2015,FUTSTK,STAR,29-OCT-2015,1266.90
07-OCT-2015,FUTSTK,STAR,26-NOV-2015,1272.15
07-OCT-2015,FUTSTK,STAR,31-DEC-2015,1282.20
07-OCT-2015,FUTSTK,SUNPHARMA,29-OCT-2015,927.15
07-OCT-2015,FUTSTK,SUNPHARMA,26-NOV-2015,931.05
07-OCT-2015,FUTSTK,SUNPHARMA,31-DEC-2015,941.95
07-OCT-2015,FUTSTK,SUNTV,29-OCT-2015,354.40
07-OCT-2015,FUTSTK,SUNTV,26-NOV-2015,355.70
07-OCT-2015,FUTSTK,SUNTV,31-DEC-2015,358.15
07-OCT-2015,FUTSTK,SYNDIBANK,29-OCT-2015,88.15
07-OCT-2015,FUTSTK,SYNDIBANK,26-NOV-2015,88.50
07-OCT-2015,FUTSTK,SYNDIBANK,31-DEC-2015,89.40
07-OCT-2015,FUTSTK,TATACHEM,29-OCT-2015,406.95
07-OCT-2015,FUTSTK,TATACHEM,26-NOV-2015,408.60
07-OCT-2015,FUTSTK,TATACHEM,31-DEC-2015,412.50
07-OCT-2015,FUTSTK,TATACOMM,29-OCT-2015,420.45
07-OCT-2015,FUTSTK,TATACOMM,26-NOV-2015,422.20
07-OCT-2015,FUTSTK,TATACOMM,31-DEC-2015,425.15
07-OCT-2015,FUTSTK,TATAGLOBAL,29-OCT-2015,133.50
07-OCT-2015,FUTSTK,TATAGLOBAL,26-NOV-2015,134.25
07-OCT-2015,FUTSTK,TATAGLOBAL,31-DEC-2015,135.35
07-OCT-2015,FUTSTK,TATAMOTORS,29-OCT-2015,340.15
07-OCT-2015,FUTSTK,TATAMOTORS,26-NOV-2015,340.60
07-OCT-2015,FUTSTK,TATAMOTORS,31-DEC-2015,347.15
07-OCT-2015,FUTSTK,TATAMTRDVR,29-OCT-2015,243.25
07-OCT-2015,FUTSTK,TATAMTRDVR,26-NOV-2015,244.00
07-OCT-2015,FUTSTK,TATAMTRDVR,31-DEC-2015,246.05
07-OCT-2015,FUTSTK,TATAPOWER,29-OCT-2015,70.75
07-OCT-2015,FUTSTK,TATAPOWER,26-NOV-2015,71.15
07-OCT-2015,FUTSTK,TATAPOWER,31-DEC-2015,71.55
07-OCT-2015,FUTSTK,TATASTEEL,29-OCT-2015,237.70
07-OCT-2015,FUTSTK,TATASTEEL,26-NOV-2015,238.15
07-OCT-2015,FUTSTK,TATASTEEL,31-DEC-2015,239.45
07-OCT-2015,FUTSTK,TCS,29-OCT-2015,2661.80
07-OCT-2015,FUTSTK,TCS,26-NOV-2015,2671.80
07-OCT-2015,FUTSTK,TCS,31-DEC-2015,2681.90
07-OCT-2015,FUTSTK,TECHM,29-OCT-2015,567.30
07-OCT-2015,FUTSTK,TECHM,26-NOV-2015,570.15
07-OCT-2015,FUTSTK,TECHM,31-DEC-2015,575.95
07-OCT-2015,FUTSTK,TITAN,29-OCT-2015,345.85
07-OCT-2015,FUTSTK,TITAN,26-NOV-2015,345.00
07-OCT-2015,FUTSTK,TITAN,31-DEC-2015,351.05
07-OCT-2015,FUTSTK,TV18BRDCST,29-OCT-2015,34.90
07-OCT-2015,FUTSTK,TV18BRDCST,26-NOV-2015,35.00
07-OCT-2015,FUTSTK,TV18BRDCST,31-DEC-2015,35.25
07-OCT-2015,FUTSTK,TVSMOTOR,29-OCT-2015,240.70
07-OCT-2015,FUTSTK,TVSMOTOR,26-NOV-2015,237.50
07-OCT-2015,FUTSTK,TVSMOTOR,31-DEC-2015,245.50
07-OCT-2015,FUTSTK,UBL,29-OCT-2015,922.85
07-OCT-2015,FUTSTK,UBL,26-NOV-2015,927.80
07-OCT-2015,FUTSTK,UBL,31-DEC-2015,934.25
07-OCT-2015,FUTSTK,UCOBANK,29-OCT-2015,47.65
07-OCT-2015,FUTSTK,UCOBANK,26-NOV-2015,47.90
07-OCT-2015,FUTSTK,UCOBANK,31-DEC-2015,48.25
07-OCT-2015,FUTSTK,ULTRACEMCO,29-OCT-2015,2768.10
07-OCT-2015,FUTSTK,ULTRACEMCO,26-NOV-2015,2782.95
07-OCT-2015,FUTSTK,ULTRACEMCO,31-DEC-2015,2800.35
07-OCT-2015,FUTSTK,UNIONBANK,29-OCT-2015,185.70
07-OCT-2015,FUTSTK,UNIONBANK,26-NOV-2015,186.05
07-OCT-2015,FUTSTK,UNIONBANK,31-DEC-2015,188.15
07-OCT-2015,FUTSTK,UNITECH,29-OCT-2015,7.35
07-OCT-2015,FUTSTK,UNITECH,26-NOV-2015,7.35
07-OCT-2015,FUTSTK,UNITECH,31-DEC-2015,7.40
07-OCT-2015,FUTSTK,UPL,29-OCT-2015,450.35
07-OCT-2015,FUTSTK,UPL,26-NOV-2015,453.25
07-OCT-2015,FUTSTK,UPL,31-DEC-2015,456.55
07-OCT-2015,FUTSTK,VEDL,29-OCT-2015,91.25
07-OCT-2015,FUTSTK,VEDL,26-NOV-2015,91.40
07-OCT-2015,FUTSTK,VEDL,31-DEC-2015,92.30
07-OCT-2015,FUTSTK,VOLTAS,29-OCT-2015,272.30
07-OCT-2015,FUTSTK,VOLTAS,26-NOV-2015,272.25
07-OCT-2015,FUTSTK,VOLTAS,31-DEC-2015,277.80
07-OCT-2015,FUTSTK,WIPRO,29-OCT-2015,590.45
07-OCT-2015,FUTSTK,WIPRO,26-NOV-2015,593.85
07-OCT-2015,FUTSTK,WIPRO,31-DEC-2015,598.90
07-OCT-2015,FUTSTK,WOCKPHARMA,29-OCT-2015,1565.30
07-OCT-2015,FUTSTK,WOCKPHARMA,26-NOV-2015,1568.20
07-OCT-2015,FUTSTK,WOCKPHARMA,31-DEC-2015,1577.80
07-OCT-2015,FUTSTK,YESBANK,29-OCT-2015,739.70
07-OCT-2015,FUTSTK,YESBANK,26-NOV-2015,744.05
07-OCT-2015,FUTSTK,YESBANK,31-DEC-2015,748.30
07-OCT-2015,FUTSTK,ZEEL,29-OCT-2015,400.70
07-OCT-2015,FUTSTK,ZEEL,26-NOV-2015,402.00
07-OCT-2015,FUTSTK,ZEEL,31-DEC-2015,406.20
07-OCT-2015,OPTSTK,ABIRLANUVO,,2202.85
07-OCT-2015,OPTSTK,ACC,,1352.25
07-OCT-2015,OPTSTK,ADANIENT,,84.85
07-OCT-2015,OPTSTK,ADANIPORTS,,314.55
07-OCT-2015,OPTSTK,ADANIPOWER,,26.60
07-OCT-2015,OPTSTK,AJANTPHARM,,1510.90
07-OCT-2015,OPTSTK,ALBK,,77.95
07-OCT-2015,OPTSTK,AMARAJABAT,,1028.65
07-OCT-2015,OPTSTK,AMBUJACEM,,209.15
07-OCT-2015,OPTSTK,AMTEKAUTO,,45.75
07-OCT-2015,OPTSTK,ANDHRABANK,,68.70
07-OCT-2015,OPTSTK,APOLLOHOSP,,1479.70
07-OCT-2015,OPTSTK,APOLLOTYRE,,194.55
07-OCT-2015,OPTSTK,ARVIND,,286.75
07-OCT-2015,OPTSTK,ASHOKLEY,,93.05
07-OCT-2015,OPTSTK,ASIANPAINT,,865.05
07-OCT-2015,OPTSTK,AUROPHARMA,,744.60
07-OCT-2015,OPTSTK,AXISBANK,,496.80
07-OCT-2015,OPTSTK,BAJAJ-AUTO,,2451.80
07-OCT-2015,OPTSTK,BAJFINANCE,,5120.10
07-OCT-2015,OPTSTK,BANKBARODA,,186.35
07-OCT-2015,OPTSTK,BANKINDIA,,145.85
07-OCT-2015,OPTSTK,BATAINDIA,,549.75
07-OCT-2015,OPTSTK,BEL,,1203.65
07-OCT-2015,OPTSTK,BEML,,1268.15
07-OCT-2015,OPTSTK,BHARATFORG,,931.85
07-OCT-2015,OPTSTK,BHARTIARTL,,342.65
07-OCT-2015,OPTSTK,BHEL,,202.75
07-OCT-2015,OPTSTK,BIOCON,,445.30
07-OCT-2015,OPTSTK,BOSCHLTD,,21423.80
07-OCT-2015,OPTSTK,BPCL,,863.55
07-OCT-2015,OPTSTK,BRITANNIA,,3236.05
07-OCT-2015,OPTSTK,CADILAHC,,423.20
07-OCT-2015,OPTSTK,CAIRN,,166.90
07-OCT-2015,OPTSTK,CANBK,,299.75
07-OCT-2015,OPTSTK,CASTROLIND,,455.60
07-OCT-2015,OPTSTK,CEATLTD,,1288.55
07-OCT-2015,OPTSTK,CENTURYTEX,,534.75
07-OCT-2015,OPTSTK,CESC,,566.05
07-OCT-2015,OPTSTK,CIPLA,,680.80
07-OCT-2015,OPTSTK,COALINDIA,,346.25
07-OCT-2015,OPTSTK,COLPAL,,943.60
07-OCT-2015,OPTSTK,CROMPGREAV,,178.75
07-OCT-2015,OPTSTK,DABUR,,279.60
07-OCT-2015,OPTSTK,DHFL,,224.25
07-OCT-2015,OPTSTK,DISHTV,,107.10
07-OCT-2015,OPTSTK,DIVISLAB,,1135.65
07-OCT-2015,OPTSTK,DLF,,138.40
07-OCT-2015,OPTSTK,DRREDDY,,4195.55
07-OCT-2015,OPTSTK,EICHERMOT,,18905.25
07-OCT-2015,OPTSTK,ENGINERSIN,,199.90
07-OCT-2015,OPTSTK,EXIDEIND,,158.80
07-OCT-2015,OPTSTK,FEDERALBNK,,65.05
07-OCT-2015,OPTSTK,GAIL,,313.05
07-OCT-2015,OPTSTK,GLENMARK,,1033.60
07-OCT-2015,OPTSTK,GMRINFRA,,14.00
07-OCT-2015,OPTSTK,GODREJIND,,356.45
07-OCT-2015,OPTSTK,GRASIM,,3644.60
07-OCT-2015,OPTSTK,HAVELLS,,258.10
07-OCT-2015,OPTSTK,HCLTECH,,817.20
07-OCT-2015,OPTSTK,HDFC,,1277.45
07-OCT-2015,OPTSTK,HDFCBANK,,1087.75
07-OCT-2015,OPTSTK,HDIL,,75.85
07-OCT-2015,OPTSTK,HEROMOTOCO,,2540.75
07-OCT-2015,OPTSTK,HEXAWARE,,253.25
07-OCT-2015,OPTSTK,HINDALCO,,81.90
07-OCT-2015,OPTSTK,HINDPETRO,,791.00
07-OCT-2015,OPTSTK,HINDUNILVR,,823.55
07-OCT-2015,OPTSTK,HINDZINC,,148.35
07-OCT-2015,OPTSTK,IBREALEST,,70.50
07-OCT-2015,OPTSTK,IBULHSGFIN,,784.35
07-OCT-2015,OPTSTK,ICICIBANK,,283.00
07-OCT-2015,OPTSTK,IDBI,,80.05
07-OCT-2015,OPTSTK,IDEA,,159.00
07-OCT-2015,OPTSTK,IDFC,,62.45
07-OCT-2015,OPTSTK,IFCI,,21.90
07-OCT-2015,OPTSTK,IGL,,469.75
07-OCT-2015,OPTSTK,INDIACEM,,80.25
07-OCT-2015,OPTSTK,INDUSINDBK,,948.35
07-OCT-2015,OPTSTK,INFRATEL,,430.80
07-OCT-2015,OPTSTK,INFY,,1133.20
07-OCT-2015,OPTSTK,IOB,,37.35
07-OCT-2015,OPTSTK,IOC,,397.90
07-OCT-2015,OPTSTK,IRB,,253.15
07-OCT-2015,OPTSTK,ITC,,347.25
07-OCT-2015,OPTSTK,JINDALSTEL,,70.10
07-OCT-2015,OPTSTK,JISLJALEQS,,65.00
07-OCT-2015,OPTSTK,JPASSOCIAT,,12.80
07-OCT-2015,OPTSTK,JSWENERGY,,91.20
07-OCT-2015,OPTSTK,JSWSTEEL,,915.05
07-OCT-2015,OPTSTK,JUBLFOOD,,1581.75
07-OCT-2015,OPTSTK,JUSTDIAL,,999.30
07-OCT-2015,OPTSTK,KOTAKBANK,,660.50
07-OCT-2015,OPTSTK,KSCL,,471.80
07-OCT-2015,OPTSTK,KTKBANK,,129.55
07-OCT-2015,OPTSTK,L&TFH,,67.75
07-OCT-2015,OPTSTK,LICHSGFIN,,483.80
07-OCT-2015,OPTSTK,LT,,1544.75
07-OCT-2015,OPTSTK,LUPIN,,2065.65
07-OCT-2015,OPTSTK,M&M,,1287.85
07-OCT-2015,OPTSTK,M&MFIN,,238.55
07-OCT-2015,OPTSTK,MARICO,,403.15
07-OCT-2015,OPTSTK,MARUTI,,4364.50
07-OCT-2015,OPTSTK,MCLEODRUSS,,164.60
07-OCT-2015,OPTSTK,MINDTREE,,1519.20
07-OCT-2015,OPTSTK,MOTHERSUMI,,239.45
07-OCT-2015,OPTSTK,MRF,,42587.80
07-OCT-2015,OPTSTK,NCC,,75.50
07-OCT-2015,OPTSTK,NHPC,,17.20
07-OCT-2015,OPTSTK,NMDC,,95.80
07-OCT-2015,OPTSTK,NTPC,,127.75
07-OCT-2015,OPTSTK,OFSS,,3991.40
07-OCT-2015,OPTSTK,OIL,,455.45
07-OCT-2015,OPTSTK,ONGC,,257.75
07-OCT-2015,OPTSTK,ORIENTBANK,,144.95
07-OCT-2015,OPTSTK,PAGEIND,,14168.05
07-OCT-2015,OPTSTK,PETRONET,,184.80
07-OCT-2015,OPTSTK,PFC,,238.30
07-OCT-2015,OPTSTK,PIDILITIND,,572.50
07-OCT-2015,OPTSTK,PNB,,138.95
07-OCT-2015,OPTSTK,POWERGRID,,132.55
07-OCT-2015,OPTSTK,PTC,,63.55
07-OCT-2015,OPTSTK,RCOM,,75.90
07-OCT-2015,OPTSTK,RECLTD,,271.25
07-OCT-2015,OPTSTK,RELCAPITAL,,387.80
07-OCT-2015,OPTSTK,RELIANCE,,913.80
07-OCT-2015,OPTSTK,RELINFRA,,365.55
07-OCT-2015,OPTSTK,RPOWER,,46.65
07-OCT-2015,OPTSTK,SAIL,,55.05
07-OCT-2015,OPTSTK,SBIN,,243.55
07-OCT-2015,OPTSTK,SIEMENS,,1374.35
07-OCT-2015,OPTSTK,SKSMICRO,,430.85
07-OCT-2015,OPTSTK,SOUTHBANK,,22.65
07-OCT-2015,OPTSTK,SRF,,1236.95
07-OCT-2015,OPTSTK,SRTRANSFIN,,973.35
07-OCT-2015,OPTSTK,STAR,,1260.75
07-OCT-2015,OPTSTK,SUNPHARMA,,926.20
07-OCT-2015,OPTSTK,SUNTV,,352.15
07-OCT-2015,OPTSTK,SYNDIBANK,,87.90
07-OCT-2015,OPTSTK,TATACHEM,,405.60
07-OCT-2015,OPTSTK,TATACOMM,,418.00
07-OCT-2015,OPTSTK,TATAGLOBAL,,133.05
07-OCT-2015,OPTSTK,TATAMOTORS,,341.35
07-OCT-2015,OPTSTK,TATAMTRDVR,,241.90
07-OCT-2015,OPTSTK,TATAPOWER,,70.35
07-OCT-2015,OPTSTK,TATASTEEL,,236.80
07-OCT-2015,OPTSTK,TCS,,2653.95
07-OCT-2015,OPTSTK,TECHM,,566.30
07-OCT-2015,OPTSTK,TITAN,,345.15
07-OCT-2015,OPTSTK,TV18BRDCST,,34.65
07-OCT-2015,OPTSTK,TVSMOTOR,,241.40
07-OCT-2015,OPTSTK,UBL,,918.60
07-OCT-2015,OPTSTK,UCOBANK,,47.40
07-OCT-2015,OPTSTK,ULTRACEMCO,,2753.50
07-OCT-2015,OPTSTK,UNIONBANK,,185.00
07-OCT-2015,OPTSTK,UNITECH,,7.25
07-OCT-2015,OPTSTK,UPL,,448.90
07-OCT-2015,OPTSTK,VEDL,,90.75
07-OCT-2015,OPTSTK,VOLTAS,,273.15
07-OCT-2015,OPTSTK,WIPRO,,588.85
07-OCT-2015,OPTSTK,WOCKPHARMA,,1556.25
07-OCT-2015,OPTSTK,YESBANK,,735.75
07-OCT-2015,OPTSTK,ZEEL,,399.40
